subj,elec,elec_type,roi,roi_condensed,window,si
S0006,RPI7,mic_only,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.019457065238902116
S0006,RPI7,mic_only,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.17760909075404796
S0006,RPI8,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3145087866699279
S0006,RPI8,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3054717277352079
S0006,RPI9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2752355425900648
S0006,RPI9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.25302056996554967
S0006,RPI10,no_onset,Right-Cerebral-White-Matter,wm,onset,0.15253288974415802
S0006,RPI10,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.11648426858318017
S0006,RPI11,no_onset,Right-Cerebral-White-Matter,wm,onset,0.0839583289068182
S0006,RPI11,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.0972884691806486
S0006,RPI12,no_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.08439914863953346
S0006,RPI12,no_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.11609917744627318
S0006,RPI13,no_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.08653095424357082
S0006,RPI13,no_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,0.12068404307643177
S0006,RPI14,no_onset,Right-Cerebral-White-Matter,wm,onset,0.12743024638362033
S0006,RPI14,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.1443927064954016
S0006,RPI15,no_onset,Right-Cerebral-White-Matter,wm,onset,0.18722935516865324
S0006,RPI15,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.21291726584053272
S0006,RPI16,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2262225686109962
S0006,RPI16,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2247799752010542
S0006,ROF1,no_onset,Unknown,outside_brain,onset,0.5315323395061511
S0006,ROF1,no_onset,Unknown,outside_brain,sustained,0.5791773613121369
S0006,ROF2,no_onset,Unknown,outside_brain,onset,0.39724426189099304
S0006,ROF2,no_onset,Unknown,outside_brain,sustained,0.4627712692604855
S0006,ROF3,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.32846795998641887
S0006,ROF3,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.4025074733794165
S0006,ROF4,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.21203605156173655
S0006,ROF4,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.3136305335331362
S0006,ROF5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.1359095640995991
S0006,ROF5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2567359484251319
S0006,ROF6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.09051770524678138
S0006,ROF6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.17262352101652523
S0006,ROF7,no_onset,Right-Cerebral-White-Matter,wm,onset,0.08728406559250756
S0006,ROF7,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.14896875546733312
S0006,ROF8,no_onset,Right-Cerebral-White-Matter,wm,onset,0.10121443172934952
S0006,ROF8,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.14407576434077285
S0006,ROF9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.10064696381548877
S0006,ROF9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.11516610285824802
S0006,ROF10,no_onset,Right-Cerebral-White-Matter,wm,onset,0.09389003031299481
S0006,ROF10,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.13060060222951453
S0006,ROF11,no_onset,Right-Cerebral-White-Matter,wm,onset,0.10635202785547304
S0006,ROF11,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.14041386671833322
S0006,ROF12,no_onset,ctx_rh_G_front_middle,MFG,onset,0.1701839291554983
S0006,ROF12,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.2217050263930782
S0006,ROF13,no_onset,Right-Cerebral-White-Matter,wm,onset,0.25806935064706393
S0006,ROF13,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2559935932794901
S0006,ROF14,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2052693381933668
S0006,ROF14,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2305439699025238
S0006,ROF15,no_onset,ctx_rh_S_front_middle,MFS,onset,0.2387485869239343
S0006,ROF15,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.22381064286147212
S0006,ROF16,no_onset,ctx_rh_S_front_middle,MFS,onset,0.22681790999823725
S0006,ROF16,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.21567466737867402
S0006,RAC1,no_onset,ctx_rh_S_pericallosal,wm,onset,0.09163534474381785
S0006,RAC1,no_onset,ctx_rh_S_pericallosal,wm,sustained,0.14855993272204593
S0006,RAC2,no_onset,ctx_rh_S_pericallosal,wm,onset,0.06984659275996474
S0006,RAC2,no_onset,ctx_rh_S_pericallosal,wm,sustained,0.0931010207953129
S0006,RAC3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.11434267485559757
S0006,RAC3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.12309067874074375
S0006,RAC4,no_onset,Right-Cerebral-White-Matter,wm,onset,0.17905792741745152
S0006,RAC4,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.21224273883153932
S0006,RAC5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.1164803618569894
S0006,RAC5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.15385543147889513
S0006,RAC6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.1195082249773296
S0006,RAC6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.13900122793850556
S0006,RAC7,no_onset,Right-Cerebral-White-Matter,wm,onset,0.24226464336927567
S0006,RAC7,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.23614140253599603
S0006,RAC8,no_onset,ctx_rh_S_front_middle,MFS,onset,0.35926925126865483
S0006,RAC8,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.36739161089984496
S0006,RAC9,no_onset,ctx_rh_S_front_middle,MFS,onset,0.3161252323792847
S0006,RAC9,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.37594133241834693
S0006,RAC10,no_onset,ctx_rh_G_front_middle,MFG,onset,0.3066806520571954
S0006,RAC10,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.34998956062415787
S0006,RAC11,mic_only,Right-Cerebral-White-Matter,wm,onset,0.3366516245786195
S0006,RAC11,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.4010711758941514
S0006,RAC12,no_onset,Right-Cerebral-White-Matter,wm,onset,0.29628895148416245
S0006,RAC12,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.39494146022439813
S0007,AMF-AC1,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,onset,0.1685617125067922
S0007,AMF-AC1,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,sustained,0.19152235423028685
S0007,AMF-AC2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.07012132181893316
S0007,AMF-AC2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.0766909929833175
S0007,AMF-AC3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.03047510268647713
S0007,AMF-AC3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.08307132428825525
S0007,AMF-AC4,no_onset,Right-Cerebral-White-Matter,wm,onset,0.019787881612320257
S0007,AMF-AC4,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.06839848386819836
S0007,AMF-AC5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.01582854018909452
S0007,AMF-AC5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.0730327835663569
S0007,AMF-AC6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.11792511097241687
S0007,AMF-AC6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.11983912356513926
S0007,AMF-AC7,no_onset,ctx_rh_S_front_middle,MFS,onset,0.28847195712978646
S0007,AMF-AC7,no_onset,ctx_rh_S_front_middle,MFS,sustained,0.2277778398831396
S0007,AMF-AC8,mic_only,ctx_rh_G_front_middle,MFG,onset,0.24207460167816564
S0007,AMF-AC8,mic_only,ctx_rh_G_front_middle,MFG,sustained,0.22267989180747771
S0007,AMF-AC9,mic_only,Right-Cerebral-White-Matter,wm,onset,0.0706911598430382
S0007,AMF-AC9,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.12608585607189315
S0007,AMF-AC10,no_onset,ctx_rh_S_orbital_lateral,OFC,onset,0.29282698919548267
S0007,AMF-AC10,no_onset,ctx_rh_S_orbital_lateral,OFC,sustained,0.37188048539531793
S0007,AMF-AC11,no_onset,ctx_rh_G_front_inf-Triangul,IFG,onset,0.14388391873781003
S0007,AMF-AC11,no_onset,ctx_rh_G_front_inf-Triangul,IFG,sustained,0.19744408217944143
S0007,AMF-AC12,no_onset,ctx_rh_G_front_inf-Triangul,IFG,onset,0.054898137681148595
S0007,AMF-AC12,no_onset,ctx_rh_G_front_inf-Triangul,IFG,sustained,0.10234560952541583
S0007,AMF-AC13,no_onset,ctx_rh_G_front_inf-Triangul,IFG,onset,-0.120991762594158
S0007,AMF-AC13,no_onset,ctx_rh_G_front_inf-Triangul,IFG,sustained,-0.09002679004612513
S0007,AMF-AC14,mic_only,ctx_rh_G_front_inf-Triangul,IFG,onset,-0.21469284266309951
S0007,AMF-AC14,mic_only,ctx_rh_G_front_inf-Triangul,IFG,sustained,-0.2003698748569388
S0007,MSF-MC1,no_onset,Right-Cerebral-White-Matter,wm,onset,0.0876265357932684
S0007,MSF-MC1,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.09769847706298052
S0007,MSF-MC2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.023939170649789343
S0007,MSF-MC2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.07975298669522424
S0007,MSF-MC3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.060486471319519675
S0007,MSF-MC3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.12302415085312046
S0007,MSF-MC4,no_onset,ctx_rh_G_and_S_cingul-Mid-Ant,cing,onset,0.15706135575231372
S0007,MSF-MC4,no_onset,ctx_rh_G_and_S_cingul-Mid-Ant,cing,sustained,0.15513935540840063
S0007,MSF-MC5,no_onset,ctx_rh_G_and_S_cingul-Mid-Ant,cing,onset,0.19311993256592963
S0007,MSF-MC5,no_onset,ctx_rh_G_and_S_cingul-Mid-Ant,cing,sustained,0.25392714873147315
S0007,MSF-MC6,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,onset,0.17188204414582797
S0007,MSF-MC6,no_onset,ctx_rh_G_and_S_cingul-Ant,cing,sustained,0.12792174238779563
S0007,MSF-MC7,mic_only,Right-Cerebral-White-Matter,wm,onset,0.11386658805324168
S0007,MSF-MC7,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.12177059530823442
S0007,MSF-MC8,mic_only,Right-Cerebral-White-Matter,wm,onset,0.17818821900996995
S0007,MSF-MC8,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.17499741735705454
S0007,MSF-MC9,no_onset,Right-Cerebral-White-Matter,wm,onset,0.19245531282569917
S0007,MSF-MC9,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.22621618190704584
S0007,MSF-MC10,no_onset,ctx_rh_G_front_sup,SFG,onset,0.21458026618595283
S0007,MSF-MC10,no_onset,ctx_rh_G_front_sup,SFG,sustained,0.23943182907976523
S0007,AIF-OF1,no_onset,ctx_rh_S_orbital_med-olfact,OFC,onset,0.13132304904530456
S0007,AIF-OF1,no_onset,ctx_rh_S_orbital_med-olfact,OFC,sustained,0.17244556013286094
S0007,AIF-OF2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.16655592966663435
S0007,AIF-OF2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.1690234905831347
S0007,AIF-OF3,no_onset,Right-Cerebral-White-Matter,wm,onset,0.09971958514055124
S0007,AIF-OF3,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.14749031298880566
S0007,AIF-OF4,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.1675610955428446
S0007,AIF-OF4,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.2502061275562568
S0007,AIF-OF5,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.17015468440337767
S0007,AIF-OF5,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.22275754819472482
S0007,AIF-OF6,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.20715376048401635
S0007,AIF-OF6,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.20602420573662883
S0007,AIF-OF7,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.10076129291155467
S0007,AIF-OF7,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.15182087823806167
S0007,AIF-OF8,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.18849406581257022
S0007,AIF-OF8,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.22128363265849038
S0007,AIF-OF9,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,onset,0.11055073344110222
S0007,AIF-OF9,no_onset,ctx_rh_S_orbital-H_Shaped,OFC,sustained,0.10273629549614172
S0007,AIF-OF10,no_onset,ctx_rh_G_orbital,OFC,onset,0.09595816733493034
S0007,AIF-OF10,no_onset,ctx_rh_G_orbital,OFC,sustained,0.09826071009163906
S0007,AIF-OF11,no_onset,ctx_rh_G_orbital,OFC,onset,-0.03910703808512683
S0007,AIF-OF11,no_onset,ctx_rh_G_orbital,OFC,sustained,-0.021329415499349413
S0007,AIF-OF12,no_onset,Right-Cerebral-White-Matter,wm,onset,-0.06422358643303028
S0007,AIF-OF12,no_onset,Right-Cerebral-White-Matter,wm,sustained,-0.09122385180102288
S0007,AIF-OF13,mic_only,ctx_rh_G_orbital,OFC,onset,-0.18886155481440425
S0007,AIF-OF13,mic_only,ctx_rh_G_orbital,OFC,sustained,-0.17205525077214612
S0007,AIF-OF14,mic_only,ctx_rh_G_orbital,OFC,onset,-0.2336289689743326
S0007,AIF-OF14,mic_only,ctx_rh_G_orbital,OFC,sustained,-0.21973893328039973
S0007,ASF-AI1,no_onset,Right-Cerebral-White-Matter,wm,onset,0.026278917015329473
S0007,ASF-AI1,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.05447410841156053
S0007,ASF-AI2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.042039746958177915
S0007,ASF-AI2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.09410330474290274
S0007,ASF-AI3,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.05347939685572656
S0007,ASF-AI3,no_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.10262245492736977
S0007,ASF-AI4,no_onset,ctx_rh_G_insular_short,insula_ant,onset,0.09558439701051813
S0007,ASF-AI4,no_onset,ctx_rh_G_insular_short,insula_ant,sustained,0.1279886501127303
S0007,ASF-AI5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.16647292523950497
S0007,ASF-AI5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.19248387416391455
S0007,ASF-AI6,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.03715210375783662
S0007,ASF-AI6,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.1377367370516518
S0007,ASF-AI7,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,-0.06388132781548139
S0007,ASF-AI7,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.03081246166607654
S0007,ASF-AI8,mic_only,ctx_rh_G_front_inf-Opercular,IFG,onset,0.0528380999353677
S0007,ASF-AI8,mic_only,ctx_rh_G_front_inf-Opercular,IFG,sustained,-0.03332202767788439
S0007,ASF-AI9,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,onset,0.19939968367173244
S0007,ASF-AI9,no_onset,ctx_rh_S_circular_insula_sup,insula_sup,sustained,0.12676499068091784
S0007,ASF-AI10,mic_only,Right-Cerebral-White-Matter,wm,onset,0.11488182334529218
S0007,ASF-AI10,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.17917098544603816
S0007,ASF-AI11,mic_only,Right-Cerebral-White-Matter,wm,onset,0.12119645933663215
S0007,ASF-AI11,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.13938940769147745
S0007,ASF-AI12,mic_only,Right-Cerebral-White-Matter,wm,onset,0.20720493539986817
S0007,ASF-AI12,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.17961561004543625
S0007,ASF-AI13,mic_only,Right-Cerebral-White-Matter,wm,onset,0.17889417773973015
S0007,ASF-AI13,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.2060945398383074
S0007,ASF-AI14,no_onset,Right-Cerebral-White-Matter,wm,onset,0.19474388527133812
S0007,ASF-AI14,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.2091287962074797
S0007,ASF-AI15,mic_only,ctx_rh_G_front_middle,MFG,onset,0.12506250485093307
S0007,ASF-AI15,mic_only,ctx_rh_G_front_middle,MFG,sustained,0.17606682720737066
S0007,ASF-AI16,mic_only,ctx_rh_G_front_middle,MFG,onset,0.09715587818170857
S0007,ASF-AI16,mic_only,ctx_rh_G_front_middle,MFG,sustained,0.21447320813765036
S0007,PSF-PI1,dual_onset,Right-Cerebral-White-Matter,wm,onset,0.3148377280650614
S0007,PSF-PI1,dual_onset,Right-Cerebral-White-Matter,wm,sustained,0.2266184531634745
S0007,PSF-PI2,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,onset,0.3511478016731979
S0007,PSF-PI2,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,sustained,0.2521444209937411
S0007,PSF-PI3,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,onset,0.17355135576650382
S0007,PSF-PI3,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,sustained,0.03903248833820494
S0007,PSF-PI4,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,onset,0.09388168849232703
S0007,PSF-PI4,dual_onset,ctx_rh_S_circular_insula_inf,insula_inf,sustained,-0.030378000430940966
S0007,PSF-PI5,dual_onset,ctx_rh_Lat_Fis-post,insula_post,onset,0.03195083273053645
S0007,PSF-PI5,dual_onset,ctx_rh_Lat_Fis-post,insula_post,sustained,-0.009698646119292387
S0007,PSF-PI6,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,onset,0.08478452329727104
S0007,PSF-PI6,dual_onset,ctx_rh_G_Ins_lg_and_S_cent_ins,insula_post,sustained,0.028810706749548665
S0007,PSF-PI7,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,onset,-0.26017706716353295
S0007,PSF-PI7,mic_only,ctx_rh_S_circular_insula_sup,insula_sup,sustained,-0.04739721394319507
S0007,PSF-PI8,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.14132193835160134
S0007,PSF-PI8,mic_only,Right-Cerebral-White-Matter,wm,sustained,-0.05644039005865498
S0007,PSF-PI9,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.021849502059738346
S0007,PSF-PI9,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.022941326640401938
S0007,PSF-PI10,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.4066063313529652
S0007,PSF-PI10,mic_only,Right-Cerebral-White-Matter,wm,sustained,-0.2505271211459955
S0007,PSF-PI11,mic_only,Right-Cerebral-White-Matter,wm,onset,-0.3449685640307343
S0007,PSF-PI11,mic_only,Right-Cerebral-White-Matter,wm,sustained,-0.18445946429377857
S0007,PSF-PI12,no_onset,Right-Cerebral-White-Matter,wm,onset,0.23802847090689383
S0007,PSF-PI12,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.1935868931830811
S0007,PSF-PI13,no_onset,Right-Cerebral-White-Matter,wm,onset,0.32290360163083887
S0007,PSF-PI13,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.22550640537345257
S0007,PSF-PI14,no_onset,ctx_rh_G_precentral,preCG,onset,0.17092931209497353
S0007,PSF-PI14,no_onset,ctx_rh_G_precentral,preCG,sustained,0.1927452380531467
S0007,PSF-PI15,no_onset,ctx_rh_G_precentral,preCG,onset,0.18693920461496605
S0007,PSF-PI15,no_onset,ctx_rh_G_precentral,preCG,sustained,0.1913316226702475
S0007,MMF-PL1,mic_only,Right-Cerebral-White-Matter,wm,onset,0.10283119725795653
S0007,MMF-PL1,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.11680958388988127
S0007,MMF-PL2,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2220365222880052
S0007,MMF-PL2,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.19142401656706398
S0007,MMF-PL3,no_onset,ctx_rh_S_front_inf,IFS,onset,0.4447197581680782
S0007,MMF-PL3,no_onset,ctx_rh_S_front_inf,IFS,sustained,0.37879338826863695
S0007,MMF-PL4,no_onset,ctx_rh_S_precentral-inf-part,preCS,onset,0.4498372429945343
S0007,MMF-PL4,no_onset,ctx_rh_S_precentral-inf-part,preCS,sustained,0.3529707451989281
S0007,MMF-PL5,no_onset,Right-Cerebral-White-Matter,wm,onset,0.3151534988789737
S0007,MMF-PL5,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.3470561981601723
S0007,MMF-PL6,no_onset,Right-Cerebral-White-Matter,wm,onset,0.33969563207949194
S0007,MMF-PL6,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.36215419435876184
S0007,MMF-PL7,no_onset,Right-Cerebral-White-Matter,wm,onset,0.2296129279572401
S0007,MMF-PL7,no_onset,Right-Cerebral-White-Matter,wm,sustained,0.29648793555371866
S0007,MMF-PL8,no_onset,ctx_rh_G_front_middle,MFG,onset,0.20518060613508293
S0007,MMF-PL8,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.2777232955841331
S0007,MMF-PL9,no_onset,ctx_rh_G_front_middle,MFG,onset,0.2862484617460652
S0007,MMF-PL9,no_onset,ctx_rh_G_front_middle,MFG,sustained,0.31027436174652356
S0007,MMF-PL10,no_onset,Unknown,outside_brain,onset,0.026893801030192455
S0007,MMF-PL10,no_onset,Unknown,outside_brain,sustained,0.09429168986849046
S0007,AMF-AI1,mic_only,Right-Cerebral-White-Matter,wm,onset,0.09674654189989407
S0007,AMF-AI1,mic_only,Right-Cerebral-White-Matter,wm,sustained,0.12204374062964662
S0007,AMF-AI3,spkr_only,Right-Cerebral-White-Matter,wm,onset,0.4396158743430696
S0007,AMF-AI3,spkr_only,Right-Cerebral-White-Matter,wm,sustained,0.25509597313238386
S0007,AMF-AI4,spkr_only,Right-Cerebral-White-Matter,wm,onset,0.7876872304749596
S0007,AMF-AI4,spkr_only,Right-Cerebral-White-Matter,wm,sustained,0.4219441923475087
S0007,AMF-AI5,spkr_only,Right-Cerebral-White-Matter,wm,onset,0.7469086241859209
S0007,AMF-AI5,spkr_only,Right-Cerebral-White-Matter,wm,sustained,0.4405937915602418
S0007,AMF-AI6,spkr_only,ctx_rh_S_front_inf,IFS,onset,0.5934243758140236
S0007,AMF-AI6,spkr_only,ctx_rh_S_front_inf,IFS,sustained,0.36857223808775164
S0007,AMF-AI7,no_onset,ctx_rh_G_front_inf-Opercular,IFG,onset,0.5536895334463936
S0007,AMF-AI7,no_onset,ctx_rh_G_front_inf-Opercular,IFG,sustained,0.35349564758816343
S0007,AMF-AI8,mic_only,ctx_rh_G_front_inf-Opercular,IFG,onset,0.07696293568280166
S0007,AMF-AI8,mic_only,ctx_rh_G_front_inf-Opercular,IFG,sustained,0.0652129556212151
S0007,LMF-PV1,no_onset,Left-Caudate,striatum,onset,0.01854107664686877
S0007,LMF-PV1,no_onset,Left-Caudate,striatum,sustained,0.037732635585605356
S0007,LMF-PV2,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.10954936156193851
S0007,LMF-PV2,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.06861950895647928
S0007,LMF-PV3,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.12701051954213205
S0007,LMF-PV3,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.09613394653332363
S0007,LMF-PV4,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.13441207236709196
S0007,LMF-PV4,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.10238509037485788
S0007,LMF-PV5,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.1374586135564293
S0007,LMF-PV5,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.09253651039423416
S0007,LMF-PV6,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.10523524935221118
S0007,LMF-PV6,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.08232585483311927
S0007,LMF-PV7,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.057287742494788074
S0007,LMF-PV7,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.03989504746926009
S0007,LMF-PV8,no_onset,Left-Cerebral-White-Matter,wm,onset,-0.032268337174848005
S0007,LMF-PV8,no_onset,Left-Cerebral-White-Matter,wm,sustained,-0.011872127706605062
S0007,LMF-PV9,no_onset,Left-Cerebral-White-Matter,wm,onset,0.009299081060472725
S0007,LMF-PV9,no_onset,Left-Cerebral-White-Matter,wm,sustained,0.04108167910023708
